0.00	0.00	0.00	0.00	0.00	0.00	1351	987
0.00	0.00	0.00	0.00	0.00	0.00	1352	1003
0.00	0.00	0.00	0.00	0.00	0.00	1353	1003
0.00	0.00	0.00	0.00	0.00	0.00	1354	1008
0.00	0.00	0.00	0.00	0.00	0.00	1424	1022
0.00	0.00	0.00	0.00	0.00	0.00	1425	1028
0.00	0.00	0.00	0.00	0.00	0.00	1426	1035
0.00	0.00	0.00	0.00	0.00	0.00	1428	1044
0.00	0.00	0.00	0.00	0.00	0.00	1454	1044
0.00	0.00	0.00	0.00	0.00	0.00	1473	1044
0.00	0.00	0.00	0.00	0.00	0.00	1516	1046
0.00	0.00	0.00	0.00	0.00	0.00	1550	1047
0.00	0.00	0.00	0.00	0.00	0.00	1556	1056
